YEAR,MONTH,DAY,DAY_OF_WEEK,AIRLINE,FLIGHT_NUMBER,TAIL_NUMBER,ORIGIN_AIRPORT,DESTINATION_AIRPORT,SCHEDULED_DEPARTURE,DEPARTURE_TIME,DEPARTURE_DELAY,TAXI_OUT,WHEELS_OFF,SCHEDULED_TIME,ELAPSED_TIME,AIR_TIME,WHEELS_ON,TAXI_IN,SCHEDULED_ARRIVAL,ARRIVAL_TIME,DIVERTED,CANCELLED,CANCELLATION_REASON,AIR_SYSTEM_DELAY,SECURITY_DELAY,AIRLINE_DELAY,LATE_AIRCRAFT_DELAY,WEATHER_DELAY,ARRIVAL_DELAY,DISTANCE
2015,9,29,2,EV,5265,N720EV,DTW,GRR,1223,1221,-2,12,1233,47,42,27,1300,3,1310,1303,0,0,,NA,NA,NA,NA,NA,-7,120
2015,9,29,2,DL,814,N953AT,MSP,MEM,1345,1341,-4,11,1352,123,110,96,1528,3,1548,1531,0,0,,NA,NA,NA,NA,NA,-17,700
2015,9,29,2,AA,1506,N3CAAA,DFW,FLL,1350,1400,10,15,1415,170,172,149,1744,8,1740,1752,0,0,,NA,NA,NA,NA,NA,12,1119
2015,9,29,2,B6,690,N353JB,DCA,BOS,1440,1431,-9,9,1440,83,76,63,1543,4,1603,1547,0,0,,NA,NA,NA,NA,NA,-16,399
2015,9,29,2,DL,661,N983DL,MSP,LGA,1506,1502,-4,18,1520,158,159,133,1833,8,1844,1841,0,0,,NA,NA,NA,NA,NA,-3,1020
2015,9,29,2,UA,1605,N69839,LAS,IAH,1526,1548,22,18,1606,184,168,143,2029,7,2030,2036,0,0,,NA,NA,NA,NA,NA,6,1222
2015,9,29,2,WN,2601,N7707C,MSY,TPA,1630,1630,0,6,1636,90,80,69,1845,5,1900,1850,0,0,,NA,NA,NA,NA,NA,-10,488
2015,9,30,3,OO,5164,N132SY,ORD,CLE,600,555,-5,19,614,76,77,52,806,6,816,812,0,0,,NA,NA,NA,NA,NA,-4,315
2015,9,30,3,UA,1133,N18223,ATL,SFO,714,726,12,14,740,321,312,290,930,8,935,938,0,0,,NA,NA,NA,NA,NA,3,2139
2015,9,30,3,UA,1592,N76502,DEN,PDX,757,803,6,15,818,174,167,146,944,6,951,950,0,0,,NA,NA,NA,NA,NA,-1,991
2015,9,30,3,UA,427,N425UA,SEA,IAH,820,936,76,19,955,259,234,207,1522,8,1439,1530,0,0,,0,0,51,0,0,51,1874
2015,9,30,3,WN,1494,N7813P,DEN,PHL,930,1130,120,12,1142,215,214,197,1659,5,1505,1704,0,0,,0,0,0,0,119,119,1558
2015,9,30,3,UA,659,N431UA,IAH,MSY,1022,1016,-6,17,1033,72,62,43,1116,2,1134,1118,0,0,,NA,NA,NA,NA,NA,-16,305
2015,9,30,3,EV,4999,N936EV,ATL,MOB,1058,1051,-7,16,1107,76,72,51,1058,5,1114,1103,0,0,,NA,NA,NA,NA,NA,-11,302
2015,9,30,3,AS,6,N597AS,LAX,DCA,1255,1253,-2,32,1325,302,318,283,2108,3,2057,2111,0,0,,NA,NA,NA,NA,NA,14,2311
2015,9,30,3,AA,2068,N162UW,CLT,LGA,1425,1643,138,38,1721,105,127,84,1845,5,1610,1850,0,0,,22,0,138,0,0,160,544
2015,9,30,3,B6,487,N624JB,BOS,LAX,1545,1600,15,16,1616,375,354,334,1850,4,1900,1854,0,0,,NA,NA,NA,NA,NA,-6,2611
2015,9,30,3,UA,689,N468UA,LGA,ORD,1700,1657,-3,23,1720,164,151,109,1809,19,1844,1828,0,0,,NA,NA,NA,NA,NA,-16,733
2015,9,30,3,WN,1718,N217JC,MCO,FNT,1930,1927,-3,10,1937,160,140,126,2143,4,2210,2147,0,0,,NA,NA,NA,NA,NA,-23,1011
2015,9,30,3,AS,372,N527AS,SEA,SMF,2135,2130,-5,14,2144,102,104,85,2309,5,2317,2314,0,0,,NA,NA,NA,NA,NA,-3,605
2015,9,30,3,AS,458,N562AS,SEA,LAX,2155,2151,-4,17,2208,160,161,138,26,6,35,32,0,0,,NA,NA,NA,NA,NA,-3,954
2015,10,1,4,UA,694,N494UA,13930,12953,700,659,-1,26,725,130,145,106,1011,13,1010,1024,0,0,,NA,NA,NA,NA,NA,14,733
2015,10,1,4,UA,1960,N76514,14057,14771,700,655,-5,10,705,108,107,86,831,11,848,842,0,0,,NA,NA,NA,NA,NA,-6,550
2015,10,1,4,OO,4455,N441SW,13029,13487,700,649,-11,11,700,77,76,59,759,6,817,805,0,0,,NA,NA,NA,NA,NA,-12,331
2015,10,1,4,AA,2320,N4YAAA,11298,13930,705,703,-2,15,718,146,150,122,920,13,931,933,0,0,,NA,NA,NA,NA,NA,2,802
2015,10,1,4,AA,2232,N4YDAA,11298,14831,905,858,-7,24,922,226,237,206,1048,7,1051,1055,0,0,,NA,NA,NA,NA,NA,4,1438
2015,10,1,4,EV,4197,N14920,12266,13061,910,905,-5,12,917,75,63,49,1006,2,1025,1008,0,0,,NA,NA,NA,NA,NA,-17,301
2015,10,1,4,EV,5028,N131EV,10397,12945,939,937,-2,7,944,78,58,49,1033,2,1057,1035,0,0,,NA,NA,NA,NA,NA,-22,304
2015,10,1,4,WN,2188,N794SW,13204,13198,1000,957,-3,10,1007,175,154,140,1127,4,1155,1131,0,0,,NA,NA,NA,NA,NA,-24,1072
2015,10,1,4,AA,1924,N163US,11057,10821,1130,1126,-4,14,1140,86,73,54,1234,5,1256,1239,0,0,,NA,NA,NA,NA,NA,-17,361
2015,10,1,4,UA,722,N826UA,13930,14107,1227,1230,3,31,1301,223,228,193,1414,4,1410,1418,0,0,,NA,NA,NA,NA,NA,8,1440
2015,10,1,4,AA,1311,N3DBAA,12953,13303,1228,1225,-3,80,1345,204,246,162,1627,4,1552,1631,0,0,,39,0,0,0,0,39,1096
2015,10,1,4,DL,1784,N530US,10140,10397,1317,1313,-4,10,1323,177,170,148,1751,12,1814,1803,0,0,,NA,NA,NA,NA,NA,-11,1269
2015,10,1,4,WN,1708,N355SW,11481,12191,1415,1409,-6,8,1417,110,99,88,1545,3,1605,1548,0,0,,NA,NA,NA,NA,NA,-17,571
2015,10,1,4,MQ,3487,N648MQ,11066,13930,1443,1433,-10,13,1446,91,84,57,1443,14,1514,1457,0,0,,NA,NA,NA,NA,NA,-17,296
2015,10,1,4,OO,5263,N961SW,11292,14783,1950,1943,-7,19,2002,110,105,80,2222,6,2240,2228,0,0,,NA,NA,NA,NA,NA,-12,637
2015,10,1,4,MQ,3290,N504MQ,13930,11540,2030,2039,9,17,2056,201,178,158,2234,3,2251,2237,0,0,,NA,NA,NA,NA,NA,-14,1236
2015,10,1,4,WN,1796,N8626B,11292,14747,2125,2125,0,15,2140,175,166,146,2306,5,2320,2311,0,0,,NA,NA,NA,NA,NA,-9,1024
2015,10,1,4,AA,1873,N654AW,11057,15304,2210,2224,14,15,2239,93,99,81,2400,3,2343,3,0,0,,6,0,6,8,0,20,507
2015,10,1,4,AA,1893,N721UW,11057,10423,2210,2205,-5,13,2218,169,157,139,2337,5,2359,2342,0,0,,NA,NA,NA,NA,NA,-17,1032
2015,10,2,5,UA,1158,N61887,14057,11292,530,529,-1,10,539,154,152,134,853,8,904,901,0,0,,NA,NA,NA,NA,NA,-3,991
2015,10,2,5,DL,995,N3735D,13204,14869,600,551,-9,14,605,287,296,275,840,7,847,847,0,0,,NA,NA,NA,NA,NA,0,1931
2015,10,2,5,DL,2543,N676DL,14100,10397,615,608,-7,17,625,133,129,104,809,8,828,817,0,0,,NA,NA,NA,NA,NA,-11,666
2015,10,2,5,AA,346,N4XCAA,12451,11298,615,612,-3,10,622,168,150,135,737,5,803,742,0,0,,NA,NA,NA,NA,NA,-21,918
2015,10,2,5,UA,343,N496UA,11618,10721,700,655,-5,22,717,69,67,35,752,10,809,802,0,0,,NA,NA,NA,NA,NA,-7,200
2015,10,2,5,AA,1770,N702UW,11057,13931,919,916,-3,14,930,63,63,45,1015,4,1022,1019,0,0,,NA,NA,NA,NA,NA,-3,290
2015,10,2,5,WN,276,N710SW,10397,11278,1035,1043,8,31,1114,110,114,77,1231,6,1225,1237,0,0,,NA,NA,NA,NA,NA,12,547
2015,10,2,5,OO,4532,N601XJ,11433,14696,1215,1212,-3,15,1227,57,52,31,1258,6,1312,1304,0,0,,NA,NA,NA,NA,NA,-8,157
2015,10,2,5,WN,2509,N737JW,14908,11292,1240,1301,21,6,1307,130,113,102,1549,5,1550,1554,0,0,,NA,NA,NA,NA,NA,4,846
2015,10,2,5,HA,264,N483HA,12982,13830,1333,1327,-6,5,1332,45,54,34,1406,15,1418,1421,0,0,,NA,NA,NA,NA,NA,3,201
2015,10,2,5,NK,720,N506NK,12892,12889,1530,1524,-6,16,1540,64,62,41,1621,5,1634,1626,0,0,,NA,NA,NA,NA,NA,-8,236
2015,10,2,5,EV,4218,N11164,12266,13158,1536,1532,-4,11,1543,92,88,68,1651,9,1708,1700,0,0,,NA,NA,NA,NA,NA,-8,429
2015,10,2,5,UA,1941,N33284,12266,10423,1537,1542,5,14,1556,60,46,27,1623,5,1637,1628,0,0,,NA,NA,NA,NA,NA,-9,140
2015,10,2,5,WN,1758,N7709A,14831,14908,1605,1605,0,10,1615,75,71,57,1712,4,1720,1716,0,0,,NA,NA,NA,NA,NA,-4,342
2015,10,2,5,UA,1755,N65832,13204,12892,1639,1714,35,10,1724,322,298,279,1903,9,1901,1912,0,0,,NA,NA,NA,NA,NA,11,2218
2015,10,2,5,DL,2841,N907DA,13487,11278,1745,1815,30,29,1844,143,163,129,2153,5,2108,2158,0,0,,50,0,0,0,0,50,931
2015,10,2,5,AA,1370,N3DCAA,13930,15370,2025,2050,25,15,2105,118,100,81,2226,4,2223,2230,0,0,,NA,NA,NA,NA,NA,7,585
2015,10,3,6,UA,1001,N64844,13930,12889,650,651,1,10,701,242,222,201,822,11,852,833,0,0,,NA,NA,NA,NA,NA,-19,1514
2015,10,3,6,AA,1988,N702UW,10423,11057,659,655,-4,10,705,159,161,136,1021,15,1038,1036,0,0,,NA,NA,NA,NA,NA,-2,1032
2015,10,3,6,AA,862,N721UW,11278,13204,830,853,23,20,913,151,144,119,1112,5,1101,1117,0,0,,0,0,16,0,0,16,759
2015,10,3,6,WN,945,N8652B,11292,11259,1030,1028,-2,11,1039,110,103,89,1308,3,1320,1311,0,0,,NA,NA,NA,NA,NA,-9,651
2015,10,3,6,AA,520,N604AW,14747,14107,1125,1118,-7,14,1132,169,160,140,1352,6,1414,1358,0,0,,NA,NA,NA,NA,NA,-16,1107
2015,10,3,6,DL,2496,N970AT,14730,10397,1405,1357,-8,18,1415,89,87,60,1515,9,1534,1524,0,0,,NA,NA,NA,NA,NA,-10,321
2015,10,3,6,B6,506,N534JB,11697,11618,1450,1550,60,13,1603,177,167,140,1823,14,1747,1837,0,0,,50,0,0,0,0,50,1065
2015,10,3,6,AA,1804,N948UW,12266,14100,1510,1504,-6,17,1521,198,208,184,1925,7,1928,1932,0,0,,NA,NA,NA,NA,NA,4,1325
2015,10,3,6,OO,4609,N679CA,10713,14869,1512,1506,-6,12,1518,67,69,49,1607,8,1619,1615,0,0,,NA,NA,NA,NA,NA,-4,290
2015,10,3,6,WN,2622,N7819A,10821,10721,1725,1722,-3,11,1733,85,80,59,1832,10,1850,1842,0,0,,NA,NA,NA,NA,NA,-8,369
2015,10,3,6,EV,4265,N13978,11618,10721,1753,1752,-1,12,1804,77,58,37,1841,9,1910,1850,0,0,,NA,NA,NA,NA,NA,-20,200
2015,10,3,6,B6,1590,N523JB,11697,11433,1830,1827,-3,24,1851,176,165,133,2104,8,2126,2112,0,0,,NA,NA,NA,NA,NA,-14,1127
2015,10,3,6,DL,1587,N555NW,10397,13198,1935,1955,20,12,2007,133,113,94,2041,7,2048,2048,0,0,,NA,NA,NA,NA,NA,0,692
2015,10,3,6,HA,4,N581HA,12173,12892,2210,2335,85,15,2350,330,311,289,739,7,640,746,0,0,,0,0,66,0,0,66,2556
2015,10,4,7,AA,1899,N181UW,14771,11057,720,715,-5,18,733,301,307,278,1511,11,1521,1522,0,0,,NA,NA,NA,NA,NA,1,2296
2015,10,4,7,AA,1576,N499AA,14683,11298,800,755,-5,11,806,80,70,43,849,16,920,905,0,0,,NA,NA,NA,NA,NA,-15,247
2015,10,4,7,OO,3421,N173SY,14869,14747,815,809,-6,12,821,130,117,91,852,14,925,906,0,0,,NA,NA,NA,NA,NA,-19,689
2015,10,4,7,NK,311,N605NK,10158,13204,830,818,-12,14,832,141,146,121,1033,11,1051,1044,0,0,,NA,NA,NA,NA,NA,-7,852
2015,10,4,7,HA,7,N395HA,12889,12173,900,859,-1,17,916,370,393,371,1227,5,1210,1232,0,0,,0,0,22,0,0,22,2762
2015,10,4,7,AA,623,N916US,14107,14679,1015,1011,-4,23,1034,75,85,56,1130,6,1130,1136,0,0,,NA,NA,NA,NA,NA,6,304
2015,10,4,7,EV,5790,N14905,13198,12266,1150,1140,-10,7,1147,126,113,97,1324,9,1356,1333,0,0,,NA,NA,NA,NA,NA,-23,643
2015,10,4,7,MQ,3269,N662MQ,13930,11003,1345,1358,13,38,1436,69,79,38,1514,3,1454,1517,0,0,,10,0,5,8,0,23,196
2015,10,4,7,EV,2645,N909EV,11298,12448,1405,1457,52,24,1521,83,90,62,1623,4,1528,1627,0,0,,7,0,52,0,0,59,408
2015,10,4,7,OO,6337,N932EV,11648,11292,1432,1426,-6,17,1443,126,130,106,1629,7,1638,1636,0,0,,NA,NA,NA,NA,NA,-2,752
2015,10,4,7,WN,1332,N955WN,10721,13198,1450,1446,-4,11,1457,215,189,172,1649,6,1725,1655,0,0,,NA,NA,NA,NA,NA,-30,1256
2015,10,4,7,AA,71,N3FLAA,11298,12889,1550,1547,-3,17,1604,176,170,146,1630,7,1646,1637,0,0,,NA,NA,NA,NA,NA,-9,1055
2015,10,4,7,UA,1878,N13716,14492,13930,1707,1702,-5,8,1710,133,118,97,1747,13,1820,1800,0,0,,NA,NA,NA,NA,NA,-20,646
2015,10,4,7,UA,1916,N15712,11292,10423,1740,1742,2,11,1753,134,118,103,2036,4,2054,2040,0,0,,NA,NA,NA,NA,NA,-14,775
2015,10,4,7,WN,2136,N8315C,10693,11292,1845,1839,-6,8,1847,175,150,138,2005,4,2040,2009,0,0,,NA,NA,NA,NA,NA,-31,1014
2015,10,4,7,HA,391,N489HA,12402,12173,2028,2020,-8,10,2030,49,52,35,2105,7,2117,2112,0,0,,NA,NA,NA,NA,NA,-5,216
2015,10,4,7,DL,1674,N3754A,14869,14057,2211,2202,-9,15,2217,119,111,85,2242,11,2310,2253,0,0,,NA,NA,NA,NA,NA,-17,630
2015,10,4,7,UA,1890,N67812,11292,14057,2229,2255,26,11,2306,164,152,132,18,9,13,27,0,0,,NA,NA,NA,NA,NA,14,991
2015,10,4,7,UA,1728,N76516,12892,12889,2253,2320,27,21,2341,73,73,44,25,8,6,33,0,0,,0,0,27,0,0,27,236
2015,10,5,1,AA,2274,N3BRAA,13487,11298,500,457,-3,9,506,155,138,119,705,10,735,715,0,0,,NA,NA,NA,NA,NA,-20,852
2015,10,5,1,AA,2137,N803AW,11278,12953,600,558,-2,18,616,67,70,41,657,11,707,708,0,0,,NA,NA,NA,NA,NA,1,214
2015,10,5,1,B6,1279,N265JB,11278,11697,600,559,-1,19,618,149,149,123,821,7,829,828,0,0,,NA,NA,NA,NA,NA,-1,899
2015,10,5,1,DL,1634,N3745B,14747,14869,600,552,-8,10,602,118,119,94,836,15,858,851,0,0,,NA,NA,NA,NA,NA,-7,689
2015,10,5,1,DL,2668,N920AT,12953,10721,700,658,-2,20,718,76,63,35,753,8,816,801,0,0,,NA,NA,NA,NA,NA,-15,184
2015,10,5,1,EV,5358,N842AS,10397,15919,811,808,-3,16,824,113,108,87,851,5,904,856,0,0,,NA,NA,NA,NA,NA,-8,589
2015,10,5,1,WN,342,N622SW,11292,12191,1005,1003,-2,15,1018,140,144,125,1323,4,1325,1327,0,0,,NA,NA,NA,NA,NA,2,883
2015,10,5,1,EV,4127,N14923,13930,11267,1042,1035,-7,16,1051,68,64,44,1235,4,1250,1239,0,0,,NA,NA,NA,NA,NA,-11,240
2015,10,5,1,UA,1614,N73278,14771,12889,1248,1401,73,14,1415,103,91,72,1527,5,1431,1532,0,0,,61,0,0,0,0,61,414
2015,10,5,1,EV,4302,N26545,12953,11042,1307,1301,-6,30,1331,110,100,66,1437,4,1457,1441,0,0,,NA,NA,NA,NA,NA,-16,419
2015,10,5,1,UA,2036,N851UA,10423,13930,1405,1421,16,10,1431,164,178,122,1633,46,1649,1719,0,0,,14,0,16,0,0,30,977
2015,10,5,1,AA,1712,N167US,14107,14100,1445,1456,11,10,1506,268,244,230,2156,4,2213,2200,0,0,,NA,NA,NA,NA,NA,-13,2075
2015,10,5,1,MQ,3274,N628MQ,13930,12339,1454,1452,-2,15,1507,72,52,30,1637,7,1706,1644,0,0,,NA,NA,NA,NA,NA,-22,177
2015,10,5,1,DL,2053,N910DL,10397,11721,1514,1514,0,20,1534,122,113,91,1705,2,1716,1707,0,0,,NA,NA,NA,NA,NA,-9,645
2015,10,5,1,WN,2743,N251WN,10874,12953,1530,1526,-4,24,1550,90,118,80,1710,14,1700,1724,0,0,,24,0,0,0,0,24,397
2015,10,5,1,WN,168,N7721E,13871,14107,1555,1559,4,7,1606,170,159,146,1632,6,1645,1638,0,0,,NA,NA,NA,NA,NA,-7,1037
2015,10,5,1,EV,6126,N15985,11537,13930,1720,1717,-3,5,1722,120,120,98,1800,17,1820,1817,0,0,,NA,NA,NA,NA,NA,-3,566
2015,10,5,1,OO,6470,N715SK,12892,14869,1852,1847,-5,20,1907,107,107,84,2131,3,2139,2134,0,0,,NA,NA,NA,NA,NA,-5,590
2015,10,5,1,AA,232,N3HVAA,10397,11298,1927,1924,-3,17,1941,155,140,115,2036,8,2102,2044,0,0,,NA,NA,NA,NA,NA,-18,731
2015,10,5,1,AA,1522,N3DTAA,14771,13930,2359,2356,-3,15,11,240,269,236,607,18,559,625,0,0,,26,0,0,0,0,26,1846
2015,10,6,2,OO,5254,N750SK,11193,12266,630,625,-5,17,642,151,151,121,743,13,801,756,0,0,,NA,NA,NA,NA,NA,-5,871
2015,10,6,2,WN,2876,N751SW,12339,15304,650,650,0,16,706,130,128,108,854,4,900,858,0,0,,NA,NA,NA,NA,NA,-2,837
2015,10,6,2,AA,1969,N815AW,14122,11057,1030,1024,-6,9,1033,91,86,66,1139,11,1201,1150,0,0,,NA,NA,NA,NA,NA,-11,366
2015,10,6,2,HA,246,N478HA,12173,13830,1050,1051,1,12,1103,39,39,21,1124,6,1129,1130,0,0,,NA,NA,NA,NA,NA,1,100
2015,10,6,2,DL,702,N947DN,10397,11292,1100,1057,-3,24,1121,206,191,162,1203,5,1226,1208,0,0,,NA,NA,NA,NA,NA,-18,1199
2015,10,6,2,DL,1380,N981AT,12217,10397,1100,1055,-5,19,1114,59,56,29,1243,8,1259,1251,0,0,,NA,NA,NA,NA,NA,-8,151
2015,10,6,2,OO,5450,N913SW,11292,12888,1115,1140,25,24,1204,51,49,23,1227,2,1206,1229,0,0,,0,0,0,23,0,23,113
2015,10,6,2,AA,2139,N740UW,10721,11278,1200,1157,-3,9,1206,88,74,62,1308,3,1328,1311,0,0,,NA,NA,NA,NA,NA,-17,399
2015,10,6,2,DL,1644,N894AT,11697,12478,1253,1246,-7,10,1256,177,168,141,1517,17,1550,1534,0,0,,NA,NA,NA,NA,NA,-16,1069
2015,10,6,2,DL,1423,N919DE,15016,10397,1300,1300,0,11,1311,95,83,65,1516,7,1535,1523,0,0,,NA,NA,NA,NA,NA,-12,484
2015,10,6,2,WN,3844,N7819A,11292,11259,1345,1356,11,11,1407,110,109,92,1639,6,1635,1645,0,0,,NA,NA,NA,NA,NA,10,651
2015,10,6,2,OO,4626,N805SK,14869,14107,1505,1500,-5,16,1516,96,111,92,1548,3,1541,1551,0,0,,NA,NA,NA,NA,NA,10,507
2015,10,6,2,MQ,3405,N631MQ,12191,11298,1629,1712,43,15,1727,80,67,43,1810,9,1749,1819,0,0,,0,0,30,0,0,30,247
2015,10,6,2,AA,1809,N716UW,11057,10693,1759,1908,69,12,1920,79,71,53,1913,6,1818,1919,0,0,,0,0,61,0,0,61,328
2015,10,6,2,AS,673,N587AS,11292,14747,1845,1838,-7,18,1856,165,167,145,2021,4,2030,2025,0,0,,NA,NA,NA,NA,NA,-5,1024
2015,10,6,2,DL,876,N345NB,13487,11057,1940,1938,-2,8,1946,158,135,118,2244,9,2318,2253,0,0,,NA,NA,NA,NA,NA,-25,930
2015,10,6,2,AA,2366,N3DNAA,11298,14635,2015,2008,-7,15,2023,156,144,126,2329,3,2351,2332,0,0,,NA,NA,NA,NA,NA,-19,1017
2015,10,6,2,UA,1963,N87513,12266,11292,2115,2115,0,22,2137,150,143,115,2232,6,2245,2238,0,0,,NA,NA,NA,NA,NA,-7,862
2015,10,6,2,WN,1938,N717SA,12191,14683,2150,2149,-1,11,2200,50,50,36,2236,3,2240,2239,0,0,,NA,NA,NA,NA,NA,-1,192
2015,10,7,3,DL,2405,N937AT,10792,12953,650,646,-4,13,659,90,74,56,755,5,820,800,0,0,,NA,NA,NA,NA,NA,-20,292
2015,10,7,3,AA,1608,N3KEAA,14057,11298,700,700,0,12,712,231,219,197,1229,10,1251,1239,0,0,,NA,NA,NA,NA,NA,-12,1616
2015,10,7,3,WN,489,N430WN,10821,10693,730,723,-7,10,733,115,104,82,755,12,825,807,0,0,,NA,NA,NA,NA,NA,-18,587
2015,10,7,3,AS,8,N402AS,14747,11618,800,758,-2,20,818,316,303,269,1547,14,1616,1601,0,0,,NA,NA,NA,NA,NA,-15,2402
2015,10,7,3,WN,2606,N367SW,14679,14771,810,848,38,15,903,90,90,70,1013,5,940,1018,0,0,,38,0,0,0,0,38,447
2015,10,7,3,DL,2044,N314NB,12892,14747,1050,1048,-2,15,1103,165,161,136,1319,10,1335,1329,0,0,,NA,NA,NA,NA,NA,-6,954
2015,10,7,3,DL,2132,N669DN,14683,10397,1205,1201,-4,18,1219,140,135,106,1505,11,1525,1516,0,0,,NA,NA,NA,NA,NA,-9,874
2015,10,7,3,MQ,3337,N941MQ,11298,14457,1233,1228,-5,27,1255,147,148,114,1349,7,1400,1356,0,0,,NA,NA,NA,NA,NA,-4,835
2015,10,7,3,WN,2852,N7834A,12889,14908,1235,1233,-2,9,1242,65,51,37,1319,5,1340,1324,0,0,,NA,NA,NA,NA,NA,-16,226
2015,10,7,3,MQ,3141,N690MQ,10821,12478,1250,1252,2,14,1306,68,59,38,1344,7,1358,1351,0,0,,NA,NA,NA,NA,NA,-7,184
2015,10,7,3,OO,4690,N447SW,13487,11003,1300,1307,7,20,1327,65,61,37,1404,4,1405,1408,0,0,,NA,NA,NA,NA,NA,3,220
2015,10,7,3,WN,1458,N8641B,11292,11697,1540,1547,7,10,1557,225,213,198,2115,5,2125,2120,0,0,,NA,NA,NA,NA,NA,-5,1703
2015,10,7,3,AA,751,N192UW,14100,11298,1630,1629,-1,15,1644,224,199,174,1838,10,1914,1848,0,0,,NA,NA,NA,NA,NA,-26,1303
2015,10,7,3,WN,773,N259WN,15016,11618,1830,2055,145,8,2103,145,125,108,2351,9,2155,2400,0,0,,0,0,116,9,0,125,872
2015,10,7,3,AA,2072,N965UW,14100,13495,1845,1841,-4,35,1916,196,183,145,2041,3,2101,2044,0,0,,NA,NA,NA,NA,NA,-17,1089
2015,10,7,3,DL,2480,N930AT,11697,12953,1925,1945,20,12,1957,180,159,140,2217,7,2225,2224,0,0,,NA,NA,NA,NA,NA,-1,1076
2015,10,7,3,EV,5273,N843AS,10397,10980,1947,1943,-4,16,1959,54,42,23,2022,3,2041,2025,0,0,,NA,NA,NA,NA,NA,-16,106
2015,10,7,3,WN,1563,N279WN,11540,14107,2010,2010,0,9,2019,80,69,53,2012,7,2030,2019,0,0,,NA,NA,NA,NA,NA,-11,347
2015,10,7,3,B6,833,N806JB,10721,14771,2029,2024,-5,18,2042,390,378,351,2333,9,2359,2342,0,0,,NA,NA,NA,NA,NA,-17,2704
2015,10,7,3,WN,1577,N7826B,13232,11042,2205,2204,-1,21,2225,70,70,42,7,7,15,14,0,0,,NA,NA,NA,NA,NA,-1,307
2015,10,8,4,AS,405,N535AS,14831,14057,645,635,-10,12,647,101,104,86,813,6,826,819,0,0,,NA,NA,NA,NA,NA,-7,569
2015,10,8,4,WN,2214,N248WN,13232,13487,700,659,-1,14,713,85,88,68,821,6,825,827,0,0,,NA,NA,NA,NA,NA,2,349
2015,10,8,4,WN,2163,N738CB,14107,12191,745,908,83,24,932,150,160,132,1344,4,1215,1348,0,0,,10,0,0,83,0,93,1020
2015,10,8,4,DL,2538,N678DL,10397,11278,820,818,-2,19,837,102,96,72,949,5,1002,954,0,0,,NA,NA,NA,NA,NA,-8,547
2015,10,8,4,DL,623,N362NW,14869,14057,840,838,-2,11,849,119,113,96,925,6,939,931,0,0,,NA,NA,NA,NA,NA,-8,630
2015,10,8,4,EV,4589,N15983,12266,12992,856,849,-7,22,911,83,82,55,1006,5,1019,1011,0,0,,NA,NA,NA,NA,NA,-8,374
2015,10,8,4,WN,2767,N480WN,11292,10423,1000,957,-3,8,1005,120,114,103,1248,3,1300,1251,0,0,,NA,NA,NA,NA,NA,-9,775
2015,10,8,4,UA,328,N772UA,11292,12173,1130,1135,5,16,1151,434,416,394,1425,6,1444,1431,0,0,,NA,NA,NA,NA,NA,-13,3365
2015,10,8,4,WN,5129,N244WN,14679,14747,1205,1204,-1,8,1212,170,163,148,1440,7,1455,1447,0,0,,NA,NA,NA,NA,NA,-8,1050
2015,10,8,4,OO,4680,N800SK,11603,14869,1315,1311,-4,11,1322,110,99,81,1543,7,1605,1550,0,0,,NA,NA,NA,NA,NA,-15,618
2015,10,8,4,EV,6127,N17169,13930,14685,1355,1345,-10,18,1403,131,127,99,1642,10,1706,1652,0,0,,NA,NA,NA,NA,NA,-14,773
2015,10,8,4,DL,1860,N803DN,10397,13303,1500,1502,2,13,1515,120,94,78,1633,3,1700,1636,0,0,,NA,NA,NA,NA,NA,-24,594
2015,10,8,4,WN,1067,N783SW,14869,13796,1605,1612,7,10,1622,105,97,80,1642,7,1650,1649,0,0,,NA,NA,NA,NA,NA,-1,588
2015,10,8,4,AA,1719,N667AW,11057,11697,1615,1613,-2,14,1627,115,105,89,1756,2,1810,1758,0,0,,NA,NA,NA,NA,NA,-12,632
2015,10,8,4,UA,1755,N68836,13204,12892,1639,1639,0,10,1649,322,304,275,1824,19,1901,1843,0,0,,NA,NA,NA,NA,NA,-18,2218
2015,10,8,4,WN,2855,N211WN,14843,10821,1650,1646,-4,10,1656,255,236,214,2030,12,2105,2042,0,0,,NA,NA,NA,NA,NA,-23,1565
2015,10,8,4,DL,1946,N946DL,10397,11042,1651,1655,4,11,1706,113,98,80,1826,7,1844,1833,0,0,,NA,NA,NA,NA,NA,-11,554
2015,10,8,4,EV,5887,N13979,10785,11618,1726,1721,-5,22,1743,78,96,54,1837,20,1844,1857,0,0,,NA,NA,NA,NA,NA,13,266
2015,10,8,4,EV,6008,N15574,13930,11995,1745,1740,-5,35,1815,109,123,85,2040,3,2034,2043,0,0,,NA,NA,NA,NA,NA,9,589
2015,10,8,4,AS,543,N462AS,12892,14057,1945,1937,-8,13,1950,140,133,117,2147,3,2205,2150,0,0,,NA,NA,NA,NA,NA,-15,834
2015,10,8,4,WN,1283,N414WN,12206,12191,1950,2041,51,7,2048,65,52,39,2127,6,2055,2133,0,0,,0,0,0,38,0,38,277
2015,10,8,4,EV,5816,N13903,11278,11618,2028,2027,-1,26,2053,75,80,43,2136,11,2143,2147,0,0,,NA,NA,NA,NA,NA,4,199
